Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,pc_Open_Close,pc_High_Low,5_day_mean,5_day_std,Action
2018-05-14,BAJFINANCE,EQ,1861.5,1863.1,1883.95,1842.95,1856.7,1864.5,1865.99,642971,1199775599.35,23366,387420,60.25,0.000751435779078,0.022246941045606,-0.00324003003856,0.010869081502163,1
2018-05-15,BAJFINANCE,EQ,1864.5,1865.25,1933.5,1854.5,1900,1901.95,1905.25,1570302,2991814700.3,59690,628260,40.01,0.019675646696153,0.042599083310866,0.003631336226964,0.01283434524125,1
2018-05-16,BAJFINANCE,EQ,1901.95,1892.5,1929,1872.9,1929,1919.95,1908.26,952836,1818256702.35,35756,439871,46.16,0.014504623513871,0.029953547973731,0.007590069235598,0.010242474133862,1
2018-05-17,BAJFINANCE,EQ,1919.95,1930,2087.8,1906.1,2067.95,2066.5,2003.37,5581203,11181210536.1,159158,1598192,28.64,0.070725388601036,0.095325533812497,0.024121572292298,0.029936089019313,1
2018-05-18,BAJFINANCE,EQ,2066.5,2069.9,2171.75,2065.65,2139,2149.65,2126.79,8316734,17687907758,225313,2036992,24.49,0.038528431325185,0.051363977440515,0.029545723456783,0.029900529566801,1
2018-05-21,BAJFINANCE,EQ,2149.65,2125,2149,2080.55,2114.9,2105.45,2105.9,2376823,5005357984.9,72060,900391,37.88,-0.0092,0.032899954338997,0.025111105396946,0.036084120283978,1
2018-05-22,BAJFINANCE,EQ,2105.45,2111,2177.9,2110,2146,2149.3,2155.28,1963373,4231625668.6,79406,306180,15.59,0.018143060161061,0.03218009478673,0.025259322941217,0.036059832056668,1
2018-05-23,BAJFINANCE,EQ,2149.3,2148,2148,2066.2,2079.85,2078.4,2099.34,1443827,3031085180.75,62774,438684,30.38,-0.032402234636872,0.039589584744943,0.016769031844282,0.044676666599337,1
2018-05-24,BAJFINANCE,EQ,2078.4,2095.5,2109.8,2068,2109,2094.75,2086.16,840932,1754316685.9,30038,178900,21.27,-0.000357909806729,0.020212765957447,0.003076334926715,0.029909441820957,1
2018-05-25,BAJFINANCE,EQ,2094.75,2107,2151.9,2103.5,2120,2116,2128.68,1342145,2857003476.8,48489,293628,21.88,0.004271476032273,0.023009270263846,-0.002942206524444,0.022727838975108,1
2018-05-28,BAJFINANCE,EQ,2116,2125,2138,2086.25,2096.2,2094.95,2105.35,806190,1697311143.85,27155,245425,30.44,-0.014141176470588,0.024805272618334,-0.000819512198287,0.021108835947444,1
2018-05-29,BAJFINANCE,EQ,2094.95,2105,2107,2065.05,2080,2077.1,2085.25,727259,1516519677.1,36634,219850,30.23,-0.013254156769596,0.020314278104646,-0.006688990470615,0.01732639437859,1
2018-05-30,BAJFINANCE,EQ,2077.1,2063.3,2130,2056.25,2130,2118.65,2100.07,1251508,2628260085.9,53403,298001,23.81,0.02682595841613,0.035866261398176,0.003909276693579,0.01284617132087,1
2018-05-31,BAJFINANCE,EQ,2118.65,2142.5,2145,2101,2111.35,2109.9,2121.83,1323397,2808022033.5,67410,493442,37.29,-0.015215869311552,0.020942408376963,0.001509953371269,0.013041106753917,1
2018-06-01,BAJFINANCE,EQ,2109.9,2120,2120,2065.8,2078,2077.4,2088.53,604574,1262671755.9,26591,200124,33.1,-0.020094339622642,0.026236808984413,-0.003599643082677,0.013795430037244,1
2018-06-04,BAJFINANCE,EQ,2077.4,2090.2,2098.75,2055.3,2057,2062.85,2073.84,513152,1064192801.25,23021,156624,30.52,-0.013084872261028,0.021140466112003,-0.003010829506452,0.013516744354309,1
2018-06-05,BAJFINANCE,EQ,2062.85,2065,2119.55,2055,2114.25,2100.6,2083.92,816879,1702311602.15,41227,281192,34.42,0.017239709443099,0.031411192214112,0.002353253415627,0.01589602528554,1
2018-06-06,BAJFINANCE,EQ,2100.6,2122,2172.9,2107,2168.25,2160.65,2142.7,1802977,3863242919.6,73745,466140,25.85,0.018213949104618,0.031276696725202,0.004069897183045,0.01852477859742,1
2018-06-07,BAJFINANCE,EQ,2160.65,2172,2197.2,2160.15,2167,2169.45,2181.8,1489413,3249606089.3,71154,347209,23.31,-0.001174033149171,0.017151586695368,0.005710464559928,0.01797202177196,1
2018-06-08,BAJFINANCE,EQ,2169.45,2164.9,2219.95,2147.05,2210,2186.85,2190.2,3039595,6657313397.35,77464,1252757,41.21,0.010139036445101,0.033953564192729,0.010395272489091,0.013617733270491,1
2018-06-11,BAJFINANCE,EQ,2186.85,2210,2258.5,2196.2,2250,2250.3,2236.24,2059581,4605716851.45,75808,833684,40.48,0.018235294117647,0.028367179673983,0.017598929075104,0.011470003965059,1
2018-06-12,BAJFINANCE,EQ,2250.3,2255,2277,2236,2263,2261.25,2258.87,1655167,3738810728.35,60888,745760,45.06,0.002771618625277,0.018336314847943,0.014912147675714,0.012765046271006,1
2018-06-13,BAJFINANCE,EQ,2261.25,2270,2271.6,2225.7,2233.2,2231.05,2242.65,1095372,2456532732.65,64896,517603,47.25,-0.01715859030837,0.020622725434695,0.006523644604097,0.015099701912376,1
2018-06-14,BAJFINANCE,EQ,2231.05,2235,2252,2197,2251.7,2243.25,2220.71,1321341,2934314587.5,41796,603530,45.68,0.003691275167785,0.025034137460173,0.00680273036813,0.015055912007149,1
2018-06-15,BAJFINANCE,EQ,2243.25,2250,2291.55,2231.1,2279,2283.6,2273.28,1637500,3722495104.15,77355,623307,38.06,0.014933333333333,0.027094258437542,0.008796096208582,0.015893914082062,1
2018-06-18,BAJFINANCE,EQ,2283.6,2272,2296,2234.2,2239.65,2243.15,2265.07,1126877,2552451098.55,112369,505813,44.89,-0.012698063380282,0.027660907707457,-0.000549422882139,0.014728723048061,1
2018-06-19,BAJFINANCE,EQ,2243.15,2235,2281,2227.05,2269.45,2270.6,2268.85,1151582,2612771040.5,64250,395469,34.34,0.01592841163311,0.024224871466739,0.000924824673997,0.015740443533296,1
2018-06-20,BAJFINANCE,EQ,2270.6,2274.95,2302.1,2261.15,2268.7,2267.8,2284.95,1127273,2575766141.55,46257,444405,39.42,-0.003142926218158,0.018110253632001,0.003349282826972,0.013805678495632,1
2018-06-21,BAJFINANCE,EQ,2267.8,2277,2288,2250.1,2257.2,2257.45,2267.69,717023,1625983125.2,43732,252604,35.23,-0.008585858585859,0.016843695835741,0.001342848468597,0.014145550352147,1
2018-06-22,BAJFINANCE,EQ,2257.45,2267,2342,2250.55,2342,2336.05,2305.72,1714224,3952516033.2,61570,476196,27.78,0.030458756065285,0.04063451156384,0.004708998807066,0.019920359194232,1
2018-06-25,BAJFINANCE,EQ,2336.05,2342,2399,2334,2385.05,2390.6,2379.12,2393535,5694509402.65,98474,867655,36.25,0.020751494449189,0.027849185946872,0.012921927509336,0.016543901361941,1
2018-06-26,BAJFINANCE,EQ,2390.6,2385,2419.15,2344.55,2367,2367.35,2376.65,2337942,5556479984.5,120935,921045,39.4,-0.007400419287212,0.03181847262801,0.00852935800002,0.01943431703541,1
2018-06-27,BAJFINANCE,EQ,2367.35,2379.8,2379.8,2322.55,2336,2335.5,2339.39,1069126,2501097610.15,48300,523302,48.95,-0.018615009664678,0.02464963079374,0.006085216463871,0.02161513872237,1
2018-06-28,BAJFINANCE,EQ,2335.5,2337,2348,2253.8,2290,2274.7,2295.23,1713003,3931739916.4,56405,601254,35.1,-0.02665810868635,0.04179607773538,0.001791401491422,0.025955957650907,1
2018-06-29,BAJFINANCE,EQ,2274.7,2282.1,2320,2270.6,2299,2296.35,2298.76,1378421,3168656345.7,59912,507894,36.85,0.006244248718286,0.021756363956664,-0.003268660170267,0.019594404862546,1
2018-07-02,BAJFINANCE,EQ,2296.35,2300,2314.7,2281.1,2302.9,2299.55,2298.32,840376,1931453787.25,37151,288240,34.3,-0.000195652173913,0.014729735653851,-0.007660233760119,0.013715341422422,1
2018-07-03,BAJFINANCE,EQ,2299.55,2305,2334,2285.75,2326.9,2321.1,2313.4,810667,1875395909.15,36557,228631,28.2,0.006984815618221,0.021109045171169,-0.00384083562941,0.01553475259461,1
2018-07-04,BAJFINANCE,EQ,2321.1,2333,2345,2306.55,2326.3,2331.4,2329.71,916379,2134896393.3,33159,254318,27.75,-0.000685812258894,0.016669918276213,-0.000262553014571,0.014810596155005,1
2018-07-05,BAJFINANCE,EQ,2331.4,2339,2349,2322.4,2329,2330.15,2335.77,688785,1608840631.75,26219,269751,39.16,-0.003783668234288,0.01145366861867,0.004836809156273,0.004565031795169,1
2018-07-06,BAJFINANCE,EQ,2330.15,2338.8,2355,2324,2345.7,2345.7,2343.93,690617,1618754748.9,26206,179892,26.05,0.002950230887635,0.013339070567986,0.004267939460714,0.003974981971085,1
2018-07-09,BAJFINANCE,EQ,2345.7,2359,2363.2,2337,2344.45,2348.05,2350.69,551695,1296866603.1,26391,202430,36.69,-0.004641797371768,0.011210954214805,0.004189602929651,0.004048962296384,1
2018-07-10,BAJFINANCE,EQ,2348.05,2360,2382,2350,2367,2366.35,2370.44,784134,1858743299.8,45628,308333,39.32,0.002690677966102,0.013617021276596,0.003874063410521,0.003578305215213,1
2018-07-11,BAJFINANCE,EQ,2366.35,2365.9,2382,2345,2354.3,2355.6,2364.85,594805,1406621874.1,54305,255550,42.96,-0.004353522972231,0.015778251599147,0.002077980904548,0.005138448581694,1
2018-07-12,BAJFINANCE,EQ,2355.6,2375,2429,2360.35,2417.2,2415,2406.92,1396150,3360424150.65,69112,396651,28.41,0.016842105263158,0.029084669646451,0.00722851368061,0.011197458019507,1
2018-07-13,BAJFINANCE,EQ,2415,2433.85,2475,2422.2,2474,2468.6,2450.71,1390485,3407674157.55,54821,388552,27.94,0.01427779033219,0.021798365122616,0.010332759051036,0.01300986792322,1
2018-07-16,BAJFINANCE,EQ,2468.6,2475,2499.4,2460,2471,2472.3,2481.26,1172644,2909633439.25,50502,473561,40.38,-0.001090909090909,0.016016260162602,0.010432157471753,0.012922359125243,1
2018-07-17,BAJFINANCE,EQ,2472.3,2475,2492.25,2435.6,2475,2469.15,2461.04,944686,2324909336.75,43638,359847,38.09,-0.002363636363636,0.02325915585482,0.00861859379674,0.013978374465867,1
2018-07-18,BAJFINANCE,EQ,2469.15,2478.2,2523.05,2471.35,2495,2488.75,2496.47,1405478,3508737467,56900,479715,34.13,0.004257122104754,0.020919740222955,0.011114756941848,0.012017331510889,1
2018-07-19,BAJFINANCE,EQ,2488.75,2503.9,2537,2357.5,2511,2520.2,2464.93,4889817,12053039306.75,169587,563753,11.53,0.006509844642358,0.076139978791092,0.008598829051363,0.009347099394363,1
2018-07-20,BAJFINANCE,EQ,2520.2,2521,2745,2486.85,2721.95,2721.35,2656.7,7361274,19556662674.55,267359,1246778,16.94,0.079472431574772,0.10380601966343,0.020122924463949,0.033809614544495,1
2018-07-23,BAJFINANCE,EQ,2721.35,2720,2797,2717,2751.65,2755.8,2767.3,3551888,9829125800.5,128093,713723,20.09,0.013161764705883,0.029444239970556,0.022354991042619,0.032620163521122,1
2018-07-24,BAJFINANCE,EQ,2755.8,2749,2758,2687.25,2716,2713.35,2709.44,2778837,7529100200.4,87382,1413818,50.88,-0.012968352128047,0.026328030514467,0.019529039393843,0.03565027174338,1
2018-07-25,BAJFINANCE,EQ,2713.35,2727,2778.3,2692,2699.8,2705.05,2738.22,1884105,5159100379.05,85845,463879,24.62,-0.008049138247158,0.032057949479941,0.01732965866862,0.036862735598253,1
2018-07-26,BAJFINANCE,EQ,2705.05,2695,2728.4,2654.8,2697.95,2681.65,2688.94,2185905,5877766747.55,68161,1360654,62.25,-0.004953617810761,0.027723368992015,0.013072188078914,0.038722604805522,1
2018-07-27,BAJFINANCE,EQ,2681.65,2685,2724.5,2667.05,2719,2713.7,2699.63,958703,2588146465.7,53334,283590,29.58,0.010689013035382,0.021540653531055,-0.000500511336206,0.012483087287675,1
2018-07-30,BAJFINANCE,EQ,2713.7,2715.55,2722.6,2666,2674.1,2678,2686.12,822162,2208425410,38160,300109,36.5,-0.013827769696747,0.021230307576894,-0.005663437042087,0.010920187174461,1
2018-07-31,BAJFINANCE,EQ,2678,2672,2708.9,2668.05,2704,2697.9,2694.64,711174,1916354714.6,50897,280343,39.42,0.009693113772455,0.0153108075186,-0.001096478230361,0.010598377195495,1
2018-08-01,BAJFINANCE,EQ,2697.9,2715,2771.65,2702.7,2715,2722.8,2740.14,1584541,4341862104.5,63007,406920,25.68,0.002872928176796,0.025511525511526,0.001361191752499,0.011422282717974,1
2018-08-02,BAJFINANCE,EQ,2722.8,2714.3,2726.25,2680,2682.2,2683.85,2698.79,781173,2108222305.5,46270,311982,39.94,-0.011218362008621,0.017257462686567,0.000230263747884,0.012851838509741,1
2018-08-03,BAJFINANCE,EQ,2683.85,2700,2709,2660.25,2681,2681.3,2685.24,741852,1992051357.8,37652,235547,31.75,-0.006925925925926,0.018325345362278,-0.002350081168063,0.011083679266035,1
2018-08-06,BAJFINANCE,EQ,2681.3,2693.9,2707.95,2666.45,2694.8,2696.25,2684.06,622905,1671917045.65,37436,282331,45.32,0.000872341215338,0.01556376455587,0.001396143630306,0.009582296416549,1
2018-08-07,BAJFINANCE,EQ,2696.25,2705,2754.5,2682,2752.8,2747.35,2720.98,1166483,3173977316.7,44224,366212,31.39,0.015656192236599,0.02703206562267,0.003700409609768,0.012374689077018,1
2018-08-08,BAJFINANCE,EQ,2747.35,2755.2,2819.65,2752,2809.95,2813.15,2792.42,2113934,5903001139.25,86177,484910,22.94,0.021032955865273,0.024582122093023,0.006644599912285,0.015400331714325,1
2018-08-09,BAJFINANCE,EQ,2813.15,2824,2846.05,2800,2825.45,2830.15,2829.62,1147083,3245810294.65,41311,199239,17.37,0.00217776203966,0.016446428571429,0.010714234893089,0.010336126297172,1
2018-08-10,BAJFINANCE,EQ,2830.15,2816,2837.4,2791.25,2815,2808.45,2813.25,877508,2468649319.35,43329,297799,33.94,-0.002681107954546,0.01653381101657,0.009370772791794,0.012451366645201,1
2018-08-13,BAJFINANCE,EQ,2808.45,2807.95,2807.95,2754.2,2760.3,2760.4,2773.19,809365,2244526813.45,36853,397860,49.16,-0.016934062216208,0.019515648827246,0.004833825767253,0.017349397962272,1
2018-08-14,BAJFINANCE,EQ,2760.4,2763.3,2837.5,2763.3,2830.2,2830.2,2818.04,1051658,2963619046.55,48387,252388,24,0.024210183476278,0.026851952375783,0.006100614150035,0.018807924085831,1
2018-08-16,BAJFINANCE,EQ,2830.2,2832,2908,2822.05,2856.2,2856.6,2872.05,2229727,6403885253.05,103069,651822,29.23,0.008686440677966,0.030456582980457,0.003176136256159,0.016309443664368,1
2018-08-17,BAJFINANCE,EQ,2856.6,2866,2885,2841.5,2851.2,2851.2,2859.54,688133,1967747140.2,34708,186767,27.14,-0.00516399162596,0.015308815766321,0.001589454856721,0.016346667972155,1
2018-08-20,BAJFINANCE,EQ,2851.2,2877.95,2877.95,2836.3,2840.85,2839.75,2854.02,665480,1899292162.15,37545,238282,35.81,-0.013273336923852,0.01468462433452,0.002319771886215,0.015905319932461,1
2018-08-21,BAJFINANCE,EQ,2839.75,2840.85,2883,2824.8,2871.9,2871.8,2853.59,951549,2715331870.95,46240,296876,31.2,0.010894626608234,0.020603228547154,0.007998829144891,0.011764086511655,1
2018-08-23,BAJFINANCE,EQ,2871.8,2889,2909,2871.3,2891.05,2893.85,2894.11,1675920,4850295484.8,49545,279617,16.68,0.001678781585324,0.013129941141643,0.004477213321271,0.006942910706231,1
2018-08-24,BAJFINANCE,EQ,2893.85,2892,2943.4,2891.05,2920.5,2916.6,2925.6,1327710,3884349778.4,52356,284007,21.39,0.00850622406639,0.018107607962505,0.004183920660967,0.00671396969251,1
2018-08-27,BAJFINANCE,EQ,2916.6,2939.4,2959,2925.05,2958,2950.75,2941.26,976004,2870685846.85,51962,371017,38.01,0.003861332244676,0.011606639202749,0.006903760306451,0.006384540686264,1
2018-08-28,BAJFINANCE,EQ,2950.75,2982,2982,2925.8,2937,2932.6,2949.26,1233742,3638620530.5,85123,536642,43.5,-0.016566063044936,0.019208421628273,0.006476735188334,0.007302840879375,1
2018-08-29,BAJFINANCE,EQ,2932.6,2930,2994,2930,2990,2985.5,2970.21,1402583,4165961334.95,67059,515888,36.78,0.018941979522184,0.021843003412969,0.007827214345871,0.008870635589489,1
2018-08-30,BAJFINANCE,EQ,2985.5,2993.9,2993.9,2920.95,2928,2926.75,2948.54,1452996,4284215479.9,88899,666392,45.86,-0.022428938842313,0.024974751365138,0.002355902923759,0.015179060981968,1
2018-08-31,BAJFINANCE,EQ,2926.75,2935,2954.85,2841.1,2856,2856.6,2877.94,1357206,3905962686.2,103666,512949,37.79,-0.026712095400341,0.040037309492802,-0.004010110116631,0.018585283297599,1
2018-09-03,BAJFINANCE,EQ,2856.6,2880,2880,2715.3,2720.1,2724.05,2794.49,2516840,7033272631.55,108879,1127671,44.81,-0.054149305555556,0.060656281073915,-0.015632141178485,0.023749852553501,1
2018-09-04,BAJFINANCE,EQ,2724.05,2724,2777.65,2683.5,2748,2746.3,2726.23,2606992,7107269891.9,108019,608250,23.33,0.008186490455213,0.035084777343022,-0.012768348431702,0.025941130519046,1
2018-09-05,BAJFINANCE,EQ,2746.3,2740.15,2764.8,2668,2704.45,2716.9,2712.53,1728455,4688483550.5,70749,435147,25.18,-0.008484936956006,0.036281859070465,-0.01851713106403,0.019885387300471,1
2018-09-06,BAJFINANCE,EQ,2716.9,2729,2731.5,2671.4,2672.2,2684.1,2695.89,1147879,3094561115.65,46641,360465,31.4,-0.016452913155002,0.022497566818897,-0.016995958444328,0.020064447618978,1
2018-09-07,BAJFINANCE,EQ,2684.1,2698.4,2751.4,2672.6,2745,2744.2,2716.32,1264436,3434609995.1,56453,227156,17.97,0.016973021049511,0.029484397216194,-0.007724021668133,0.025899849022546,1
2018-09-10,BAJFINANCE,EQ,2744.2,2732,2738,2596,2607.6,2615.65,2655.39,1570179,4169441414.65,77016,516987,32.93,-0.0425878477306,0.054699537750385,-0.007812609084977,0.026065441145059,1
2018-09-11,BAJFINANCE,EQ,2615.65,2621,2668.8,2562.25,2600,2600.75,2619.05,3357660,8793882087.4,135043,728912,21.71,-0.0077260587562,0.041584544833642,-0.01058550227846,0.02463880481702,1
2018-09-12,BAJFINANCE,EQ,2600.75,2617.95,2636.95,2516.1,2588.9,2594,2577.54,2682340,6913828279.6,126357,586940,21.88,-0.009148379457209,0.04803068240531,-0.008963520792295,0.024894557581935,1
2018-09-14,BAJFINANCE,EQ,2594,2630.5,2683.5,2626.25,2678,2672.2,2651.42,1795131,4759643967.45,76712,424000,23.62,0.015852499524805,0.021799143265112,-0.000519705866824,0.0301761195458,1
2018-09-17,BAJFINANCE,EQ,2672.2,2660,2660,2588.25,2596,2604.6,2613.75,1455320,3803840998.85,58481,264129,18.15,-0.020827067669173,0.027721433400947,-0.01005743101427,0.028620732727517,1
2018-09-18,BAJFINANCE,EQ,2604.6,2610,2627.45,2559,2563.4,2570.4,2597.61,1449290,3764692759.85,59710,200650,13.84,-0.015172413793104,0.026748729972646,-0.003314703360539,0.020648472402249,1
2018-09-19,BAJFINANCE,EQ,2570.4,2585,2597.7,2486.5,2499,2499.55,2534.22,1894557,4801231358.85,80228,490995,25.92,-0.033056092843327,0.044721496078826,-0.007688167860704,0.023410188356686,1
2018-09-21,BAJFINANCE,EQ,2499.55,2530,2557,2124.65,2392.9,2379.4,2393.26,5750880,13763335232.8,175965,1712779,29.78,-0.059525691699605,0.203492339914809,-0.016782817297872,0.029082777248912,1
2018-09-24,BAJFINANCE,EQ,2379.4,2422.15,2422.45,2168.6,2235,2260.8,2241.78,7798172,17481775893.3,285804,2876991,36.89,-0.066614371529426,0.117057087521904,-0.03278101540137,0.015765743928157,1
2018-09-25,BAJFINANCE,EQ,2260.8,2235,2330.35,2180.6,2297.75,2299.2,2269.68,5537396,12568134633.5,195380,1420566,25.65,0.028724832214765,0.06867375951573,-0.024324486266205,0.027646597612604,1
2018-09-26,BAJFINANCE,EQ,2299.2,2329,2353.95,2295.1,2299.05,2315.55,2329.47,2728756,6356543237.3,121960,1082430,39.67,-0.005775010734221,0.025641584244695,-0.020276129432615,0.030976963815653,1
2018-09-27,BAJFINANCE,EQ,2315.55,2323.4,2323.4,2192.15,2209.35,2204.2,2246.48,2796294,6281818985.25,104324,1012275,36.2,-0.051304123267625,0.05987272768743,-0.024380954227655,0.033445579396826,1
2018-09-28,BAJFINANCE,EQ,2204.2,2232,2248,2117,2178.55,2168,2188.27,3831096,8383461387.85,136482,793224,20.7,-0.028673835125448,0.061880018894662,-0.018051862173737,0.030726043632437,1
2018-10-01,BAJFINANCE,EQ,2168,2168,2233.35,2052.2,2218,2208.5,2130.49,4821772,10272717489.3,156061,1248652,25.9,0.018680811808118,0.088271123672157,-0.004346800089494,0.028176821155149,1
2018-10-03,BAJFINANCE,EQ,2208.5,2200,2329.95,2166.05,2222.05,2232.2,2257.64,5567701,12569886813.15,171390,2307249,41.44,0.014636363636364,0.075667690034856,-0.00559757457737,0.027111839197025,1
2018-10-04,BAJFINANCE,EQ,2232.2,2169,2212,2118.55,2167.1,2179.15,2164.77,4002718,8664965903.4,125340,1016254,25.39,0.004679575841402,0.044110358499917,-0.011772966716977,0.027009729274387,1
2018-10-05,BAJFINANCE,EQ,2179.15,2160,2214.6,1963.25,1965,2023.3,2112.81,3470441,7332376310.5,126458,727272,20.96,-0.063287037037037,0.128027505411944,-0.016459123546953,0.035563602260828,1
2018-10-08,BAJFINANCE,EQ,2023.3,1992,2090,1912.2,1962,1974.85,2005.81,5966669,11967997563.6,241495,1324407,22.2,-0.008609437751004,0.092981905658404,-0.017963690882365,0.035720488054491,1
2018-10-09,BAJFINANCE,EQ,1974.85,1975,2115.85,1947.65,2061,2060.85,2031.07,4859016,9869025593.8,172851,1199729,24.69,0.04346835443038,0.086360485713552,-0.012990331001793,0.043072503504792,1
2018-10-10,BAJFINANCE,EQ,2060.85,2100,2305.7,2100,2256.95,2270.95,2241.29,7235957,16217900484.8,271746,1568245,21.67,0.081404761904762,0.097952380952381,0.005253060934608,0.067832538384632,1
2018-10-11,BAJFINANCE,EQ,2270.95,2100,2230,2060,2173,2162.1,2167.12,5467086,11847805404.15,205598,822894,15.05,0.029571428571429,0.08252427184466,0.000419922769904,0.07119466058244,1
2018-10-12,BAJFINANCE,EQ,2162.1,2227.25,2320,2227.25,2286,2287.35,2285.25,3665577,8376744417.35,145259,535486,14.61,0.026983948815804,0.041643282074307,0.026309623151036,0.061350537176059,1
2018-10-15,BAJFINANCE,EQ,2287.35,2319.75,2319.75,2261.1,2314.25,2306.2,2295.61,2435413,5590760852.6,98728,289911,11.9,-0.005841146675288,0.025938702401486,0.032747024414102,0.056234327541993,1
2018-10-16,BAJFINANCE,EQ,2306.2,2325,2362,2285.25,2307.6,2308.85,2323.66,2528484,5875348086.3,96034,442720,17.51,-0.00694623655914,0.033584946942348,0.024267317452454,0.057383466410185,1
2018-10-17,BAJFINANCE,EQ,2308.85,2340,2369.25,2132.85,2148,2150.5,2230.83,3811985,8503887799.95,141863,677510,17.77,-0.080982905982906,0.110837611646389,-0.00983911300957,0.049855380970974,1
2018-10-19,BAJFINANCE,EQ,2150.5,2150,2198,2053.95,2173.9,2140.5,2119.86,4286790,9087411872.6,154327,461727,10.77,-0.004418604651163,0.070133158061297,-0.001182832801005,0.04512060935383,1
2018-10-22,BAJFINANCE,EQ,2140.5,2188,2218.95,2091,2120,2115.35,2158.04,3681946,7945799985.4,130334,696457,18.92,-0.033203839122486,0.061190817790531,-0.015118709140701,0.03078062888877,1
2018-10-23,BAJFINANCE,EQ,2115.35,2095,2155.35,1997.55,2135,2083.35,2085.21,9064775,18901975524.05,330448,1495387,16.5,-0.005560859188544,0.07899677104453,-0.019792408704492,0.027995072050352,1
2018-10-24,BAJFINANCE,EQ,2083.35,2175,2339,2160,2332.7,2311.8,2230.71,10357295,23104160190.9,420208,2273036,21.95,0.062896551724138,0.08287037037037,0.001908800566764,0.065380236732409,1
2018-10-25,BAJFINANCE,EQ,2311.8,2285,2348,2256.8,2334.3,2335,2304.82,5201159,11987733034.7,192063,796404,15.31,0.021881838074398,0.040411201701524,0.017632680018692,0.052342424490556,1
2018-10-26,BAJFINANCE,EQ,2335,2329.95,2376.8,2278.5,2323,2338.9,2335.67,3795831,8865790370.8,157950,719346,18.95,0.003841284147729,0.043142418257626,0.018896743403184,0.051742648036096,1
2018-10-29,BAJFINANCE,EQ,2338.9,2338.9,2392,2315,2382.05,2380.45,2357.75,2201145,5189738799.8,90062,305447,13.88,0.017764761212536,0.033261339092873,0.024799613889093,0.048982319925942,1
2018-10-30,BAJFINANCE,EQ,2380.45,2395,2423.9,2350.35,2356.35,2356.35,2387.54,2202230,5257910981.55,101049,349374,15.86,-0.016137787056368,0.031293211649329,0.025800290704248,0.048004052351354,1
2018-10-31,BAJFINANCE,EQ,2356.35,2367.8,2392,2306.9,2368.1,2382.55,2356.22,2808812,6618171987.8,122631,765349,27.25,0.006229411267844,0.036889332003988,0.00609304445363,0.010719013692737,1
2018-11-01,BAJFINANCE,EQ,2382.55,2391.45,2435,2372.45,2419.7,2418.1,2416.75,2552134,6167878125.8,134501,748548,29.33,0.011143866691756,0.026365149950473,0.007070148017762,0.011371073257687,1
2018-11-02,BAJFINANCE,EQ,2418.1,2443,2474.9,2365,2390,2383.3,2427.39,2367117,5745922271.15,107167,586863,24.79,-0.02443716741711,0.04646934460888,0.003857808033983,0.014975407665341,1
2018-11-05,BAJFINANCE,EQ,2383.3,2390,2409,2332.7,2360,2359.4,2362.96,1625999,3842168007.4,89106,393788,24.22,-0.012803347280335,0.032708878124062,-0.001700766664782,0.013619636667837,1
2018-11-06,BAJFINANCE,EQ,2359.4,2370,2389.9,2332.35,2335,2339.75,2356.84,1368682,3225758928.9,58423,299825,21.91,-0.012763713080169,0.024674684331254,-0.001341617140908,0.013363245188873,1
2018-11-07,BAJFINANCE,EQ,2339.75,2360,2364.5,2343.7,2349.65,2348.4,2350.06,171467,402957998.15,10427,39575,23.08,-0.004915254237288,0.008874855996928,-0.002826000207561,0.011973005776648,1
2018-11-09,BAJFINANCE,EQ,2348.4,2349.65,2383.85,2338.25,2375.35,2375.35,2365.32,1327846,3140781867.2,70853,385415,29.03,0.010937799246696,0.019501764139848,-0.003515018114154,0.010731104976588,1
